episode,reset_seed,task_return,train_return,variation,length,success,crash,out_of_bounds,discounted_task_return,discounted_variation,discounted_train_return,min_distance_to_pad,mean_distance_to_pad,final_distance_to_pad,mean_speed,final_speed,min_abs_x,final_abs_x,final_y,near_pad_fraction_0p2,near_pad_fraction_0p1,final_m_power,mean_m_power,last50_mean_m_power,final_main_cmd,positive_main_fraction,final_theta_abs,mean_theta_abs,final_theta_variation,mean_theta_variation,final_both_legs_contact,both_legs_contact_fraction,ever_both_legs_contact,low_velocity_fraction,final_lander_awake,landing_candidate
10,847717680,182.64102311441678,-200.28571710552214,0.7430134804398784,571,True,False,False,24.25544525199298,0.1314351286032467,-43.455681418167465,0.10130112444219698,0.47342095375374016,0.10132896653912556,0.13927665624316346,0.0,0.005251693539321423,0.10131587833166122,0.0016285753808915615,0.38704028021015763,0.0,0.0,0.5446085762672922,0.23788483627140522,-0.0489811971783638,0.9334500875656743,0.01517010027906004,0.01910659689870265,5.201486505401753e-09,0.0013012495279157233,1.0,0.05253940455341506,1.0,0.21015761821366025,0.0,0.0
11,1843468895,183.6997034283354,-297.3611671020401,0.9354417410607508,667,True,False,False,25.38494498764614,0.13697003336287764,-45.097618652876335,0.04150426798494939,0.4469284384615945,0.041534126378354366,0.1411691367708533,0.0,0.006466102786362171,0.04153098911046982,0.0005104875308461487,0.41829085457271364,0.2158920539730135,0.0,0.5357669951279704,0.192651007398963,-0.05029290169477463,0.9310344827586207,0.011232073052038211,0.022791756743786428,5.20148650366703e-09,0.0014024613809006754,1.0,0.050974512743628186,1.0,0.1409295352323838,0.0,1.0
12,2089784483,188.4464209310244,-131.4713317383918,0.6221555053388326,442,True,False,False,13.307521066109658,0.14173399698345787,-59.53593853408084,0.039003749909087435,0.494894458469156,0.03904466704886333,0.15181192663055293,0.0,0.0006971359252929688,0.03904466703534126,-1.0275840622853138e-06,0.32805429864253394,0.19457013574660634,0.0,0.5433800477667278,0.2653435731679201,-0.050241272896528244,0.9140271493212669,0.011086513353336942,0.01799829296452257,5.201486505401753e-09,0.0014075916410380832,1.0,0.06561085972850679,1.0,0.083710407239819,0.0,1.0
13,2027634781,65.21501545244831,-630.809494676183,1.3520490202572644,1000,False,False,False,26.879585983495062,0.14066099957998696,-45.45082746400352,0.05832323172380441,0.5332468875595678,0.0583311582723949,0.16177816367336853,0.0008135077546022028,0.011813545599579811,0.05833082273602486,0.00019784928008448333,0.264,0.053,0.0,0.5406999014439061,0.3973477463424206,-0.060888659209012985,0.962,0.011791938953017696,0.0276091760913769,0.00012855473894786765,0.0013520490202572626,1.0,0.015,1.0,0.169,1.0,1.0
14,1649752016,15.08753364561122,-802.2658008907977,1.5947066690728153,1000,False,False,False,32.020603920315466,0.1350478005931363,-37.50321003375783,0.13204898469403067,0.4239150200624426,0.156607367894104,0.11850342674142368,0.007274703181295026,0.00799570046365261,0.15230350196361542,0.036462459713220596,0.536,0.0,0.5550503432750702,0.5499449040731416,0.5400206457078457,0.11010068655014038,0.975,0.0165562665238449,0.019765211961777714,0.00015946977398475712,0.0015947066690728167,0.0,0.002,1.0,0.376,1.0,0.0
15,2013698973,219.99836866185078,-83.74511377079385,0.5910869648652889,410,True,False,False,42.27677187564494,0.18029904626380322,-49.84028293901983,0.03670959843459388,0.44873389376062306,0.036838028430361706,0.16052073821267593,0.0,0.004063892178237438,0.036837100982666016,0.00026139974943362176,0.4195121951219512,0.25853658536585367,0.0,0.567683139134471,0.30457683935761454,-0.0519246943295002,0.9390243902439024,0.006136139013232483,0.019690001421044025,2.600743251833515e-09,0.0014416755240616802,1.0,0.06341463414634146,1.0,0.18048780487804877,0.0,1.0
16,123927870,173.13900541383788,-276.3489768094389,0.8730559644465533,648,True,False,False,28.110315045429836,0.14194300463992976,-44.85821809748629,0.07352852299852358,0.42330460910009926,0.0781011503732902,0.10738006750711995,0.0,0.0003673553583212197,0.07809734344482422,0.0007711267680861056,0.41358024691358025,0.19290123456790123,0.0,0.5353437149925963,0.27340402334928515,-0.04942430928349495,0.9290123456790124,0.01364795807445764,0.01603060318748073,0.0,0.0013473085871088786,1.0,0.044753086419753084,1.0,0.2962962962962963,0.0,1.0
17,1821182807,220.49000733755526,-145.27470683489526,0.7130894283449004,461,True,False,False,48.574604883291876,0.19919435553614112,-53.00312579114972,0.0502510682605402,0.46166486403648965,0.05253676646033591,0.14573329913506597,0.0,0.0053195953369140625,0.0525355339050293,-0.000359871395630762,0.34490238611713664,0.2017353579175705,0.0,0.5491734314103836,0.2486331171169877,-0.05205767601728439,0.9349240780911063,0.005165325769884779,0.018616573849120265,2.600743251833515e-09,0.0015468317317676806,1.0,0.06724511930585683,1.0,0.07592190889370933,0.0,1.0
18,771268235,-60.45103870875898,-719.7549795625556,1.2848078817075934,845,False,True,False,33.590928933207294,0.182770696089739,-59.794009125281335,0.35244776105256004,0.5695314290965862,0.3699117054884148,0.12987471339993098,0.01103425367563744,0.01292638760060072,0.36440497636795044,0.06358996033668518,0.0,0.0,0.5212194677442312,0.5207458354357751,0.4823810412862804,0.04243893548846245,0.9573964497041421,0.07742810575012377,0.06185848118784379,0.0014927434028814551,0.001520482700245672,0.0,0.0,0.0,0.5171597633136095,1.0,0.0
19,829040292,223.95034984796075,-177.8151027708339,0.781130905237589,560,True,False,False,36.332950689743306,0.15516774782705667,-43.24373305690418,0.024637496494040578,0.5082457500962291,0.024664923388346444,0.1677445664601227,0.0,0.006768608000129461,0.02463560178875923,0.0012023187009617686,0.3535714285714286,0.1982142857142857,0.0,0.5308535323700718,0.2606745262444019,-0.05190953612327576,0.9053571428571429,0.006877555648592275,0.029437305907573208,2.600743251833515e-09,0.0013948766164956945,1.0,0.05178571428571429,1.0,0.1125,0.0,1.0
20,500441914,219.20395763167764,-125.07155163678881,0.6689510185369332,490,True,False,False,33.74141862063823,0.18011189262235244,-58.29999736486276,0.047312533012112426,0.5003289526370983,0.04734017780691566,0.17272349058025127,0.0,0.008350181393325329,0.0473233237862587,0.001263115438632667,0.32040816326530613,0.17755102040816326,0.0,0.5390340968696828,0.20440187856554984,-0.052346765995025635,0.9122448979591836,0.005418730814110905,0.030539143728374282,2.600743251833515e-09,0.001365206160279455,1.0,0.06938775510204082,1.0,0.06938775510204082,0.0,1.0
21,1954303186,207.31078136600553,-204.93277449159655,0.8022471117152039,556,True,False,False,46.52085368779538,0.1606346673926102,-35.78899489842612,0.03075789369429568,0.4141379168920778,0.030785355194212664,0.13538103524344652,0.0,0.005030250642448664,0.030767345800995827,0.0010528659913688898,0.3471223021582734,0.22482014388489208,0.0,0.5469074701997552,0.15717943968251347,-0.05066993832588196,0.935251798561151,0.010501790848726175,0.02189649128464557,7.802229756367907e-09,0.0014428904886964107,1.0,0.06474820143884892,1.0,0.1223021582733813,0.0,1.0
22,1166692149,146.42337879554833,-408.5299991062915,1.0748667558036815,876,True,False,False,26.06554451065419,0.1361844772894952,-44.02639389968513,0.0403868292268972,0.3542483000971606,0.06258016061065964,0.11390006762978151,0.0,0.006487560458481312,0.06256647408008575,0.0013087487313896418,0.567351598173516,0.4372146118721461,0.0,0.5432443863945613,0.2708397687971592,-0.04994071274995804,0.954337899543379,0.012598328006485526,0.017970953622466607,1.040297300733406e-08,0.0012270168445247512,1.0,0.0319634703196347,1.0,0.3744292237442922,0.0,1.0
23,970311284,41.27259768024078,-1218.980771462273,2.480506738285026,1000,False,False,False,51.586426844852085,0.1947591552204971,-47.79306442290157,0.13471914357899287,0.35995809980601307,0.14261293361017208,0.10420214290554358,0.03828542015631237,0.010211562737822533,0.14261141419410706,-0.0006583118229173124,0.465,0.0,0.5448446311056614,0.525705275900662,0.4503251168131828,0.08968926221132278,0.919,0.005196122146010792,0.022899164934858437,0.0013088997882315682,0.002480506738285027,0.0,0.08,1.0,0.467,1.0,0.0
24,994047248,-14.143948456153199,-1241.9355209392975,2.415583144966288,1000,False,False,False,38.1243126015421,0.189230256246194,-58.490729179059855,0.32130986844129966,0.6537887881139978,0.6898950953402881,0.1424934653343371,0.007742921940297082,0.010773563757538795,0.6494632959365845,-0.23270726203918457,0.0,0.0,0.5032710905652493,0.5451558840953803,0.4434114515251713,0.006542181130498648,0.967,0.0061339381342554525,0.03598837785623674,0.004112103912935159,0.002415583144966292,1.0,0.041,1.0,0.242,1.0,0.0
25,1292724342,225.19955077464692,-106.87505359384518,0.6413092087369843,571,True,False,False,26.73489969950277,0.13892879539930444,-44.72306036868645,0.3380824396692429,0.8903663122110093,0.3381340889596025,0.2739959791008368,0.0,0.013582229614257812,0.3378085196018219,0.014834628440439701,0.0,0.0,0.0,0.49402848140119643,0.04163855406455696,-0.044520627707242966,0.8739054290718039,0.030546460303952114,0.04748133411407145,5.2014865019323064e-09,0.0011231334653887643,1.0,0.07530647985989491,1.0,0.06129597197898424,0.0,0.0
26,1550610129,219.26773776929184,-221.50729414287758,0.8594700638243384,552,True,False,False,34.79505409960533,0.15212264862639038,-43.25847806162833,0.014963742053316827,0.5255796429579369,0.014991635364678567,0.17844759978475747,0.0,0.007767581846565008,0.014910221099853516,0.0015602684579789639,0.25905797101449274,0.161231884057971,0.0,0.5124293813430574,0.0,-0.05115097016096115,0.9003623188405797,0.009438506228495088,0.028918910907134367,1.3003716263504383e-09,0.0015570109851890204,1.0,0.09057971014492754,1.0,0.059782608695652176,0.0,1.0
27,33180180,27.04827360315244,-940.4774085774867,1.8950513643612803,1000,False,False,False,38.09715881693445,0.12207451826660484,-24.94001397387315,0.12549928748196973,0.4241119168809051,0.14948443128890176,0.10937438591844292,0.025135207002446654,0.0060860635712742805,0.1494656503200531,0.002369508845731616,0.456,0.0,0.5404225885868073,0.5186338788932189,0.5074447329714894,0.0808451771736145,0.912,0.00796434318559196,0.018692708800015785,0.0016099224908449321,0.0018950513643612799,0.0,0.06,1.0,0.388,1.0,0.0
28,1549741238,228.95421647814794,-275.3700046536568,0.986488442263609,554,True,False,False,53.08712258931336,0.19767509755306445,-47.742789099081236,0.03315982739196264,0.4705667848924208,0.03318691339567806,0.17495441514901794,0.0,0.00933008175343275,0.033182717859745026,0.000527689466252923,0.24729241877256317,0.16787003610108303,0.0,0.5322662042636703,0.11037275517359375,-0.050497133284807205,0.9205776173285198,0.010680661517185264,0.03602714390854513,5.20148650366703e-09,0.001780665058237562,1.0,0.07220216606498195,1.0,0.08483754512635379,0.0,1.0
29,2119324410,196.9059602776542,-402.5380525532866,1.1646480256618816,856,True,False,False,74.13098630927638,0.2243549514015596,-40.0461223150127,0.0123506174902557,0.3051284652963664,0.01236299421913647,0.11805890153288286,0.0,0.012020111083984375,0.012362003326416016,-0.00015652418369427323,0.6179906542056075,0.2091121495327103,0.0,0.5575192654091935,0.26060222774744035,-0.05082488805055618,0.9672897196261683,0.009340112959226831,0.023216088579250407,2.6007432527008767e-09,0.0013605701234367777,1.0,0.03387850467289719,1.0,0.39135514018691586,0.0,1.0
30,47573630,201.20250767283142,-177.13820932795423,0.7370814340015713,490,True,False,False,34.633320821131605,0.17424269770417705,-54.473497705281446,0.06281200670616076,0.4109993245669371,0.0670020065826993,0.13979410908172346,0.0,0.004217243287712336,0.06700191646814346,-0.00010988950816681609,0.4530612244897959,0.32040816326530613,0.0,0.5576953843464049,0.23734814332798124,-0.0523516982793808,0.9387755102040817,0.004239609089434379,0.023168856924637472,5.20148650366703e-09,0.001504247824493003,1.0,0.05918367346938776,1.0,0.2571428571428571,0.0,1.0
31,1402766798,226.2663176822112,-293.1905678691676,1.0109537711027572,699,True,False,False,31.505377447310288,0.16950445366098052,-55.24507097675225,0.06827709616520322,0.5660827659650726,0.0683045585845138,0.20910147743604154,0.0,0.013342952355742455,0.0683019608259201,0.000595710298512131,0.18168812589413447,0.09728183118741059,0.0,0.4654876955932708,0.15979819981381296,-0.04964155703783035,0.8254649499284692,0.01300248610859432,0.0401589021930635,2.6007432509661532e-09,0.0014462857955690371,1.0,0.09155937052932761,1.0,0.055793991416309016,0.0,1.0
32,1736985230,184.64148691575983,-289.56871570101345,0.922780405233546,641,True,False,False,35.234342057979696,0.1505030895865126,-42.01401714635238,0.05907611400126984,0.4072885767063683,0.05929922215012748,0.1133636716110751,0.0,0.0002601623418740928,0.059287168085575104,0.0011955952504649758,0.5288611544461779,0.17004680187207488,0.0,0.5414566927547342,0.29851387783885003,-0.050000034272670746,0.9282371294851794,0.012384254327552765,0.014442644973829993,2.6007432509661532e-09,0.00143959501596497,1.0,0.0405616224648986,1.0,0.39469578783151327,0.0,1.0
33,996707623,198.05589947104454,-370.09035685462715,1.106692512651345,740,True,False,False,33.22243334151639,0.1793299723268259,-58.44137501525799,0.10996012771833905,0.5374788554517149,0.10996041847847587,0.17269456320286422,0.0,0.012945270165801048,0.10995884239673615,0.0005887365550734103,0.22297297297297297,0.0,0.0,0.5255506582356788,0.14898263648152352,-0.04853222891688347,0.9243243243243243,0.015773518226538028,0.03194059996269779,0.0,0.0014955304225018151,1.0,0.07297297297297298,1.0,0.07972972972972973,0.0,0.0
34,327017008,179.17498982716344,-215.49097646500178,0.7660919325843301,581,True,False,False,32.28460285446097,0.14248555207440153,-40.95235110423935,0.08744650953666704,0.4426996917572506,0.08747618543090618,0.1137908618994607,0.0,1.4019012269272935e-05,0.08746824413537979,0.001178679522126913,0.2633390705679862,0.09466437177280551,0.0,0.5498580137450447,0.2978026942908764,-0.049261897802352905,0.9569707401032702,0.01425949814311172,0.014464357040860819,1.8205202763701966e-08,0.0013185747548783656,1.0,0.04475043029259897,1.0,0.25645438898450945,0.0,1.0
35,481078878,205.98766074840088,-278.800749421881,0.9442168203405644,634,True,False,False,33.465771088540116,0.18367659963782945,-60.36911095614762,0.026978700367831857,0.45381501266247654,0.027006931868043125,0.15953490607184015,0.0,0.00018005371384788305,0.027002334594726562,0.0004982924438081682,0.3753943217665615,0.19873817034700317,0.0,0.5389222920408997,0.2805848081409931,-0.050636325031518936,0.9337539432176656,0.010274783673601066,0.030630207776138948,6.501858130017468e-09,0.0014893009784551492,1.0,0.04416403785488959,1.0,0.1529968454258675,0.0,1.0
36,1768913085,180.21037391326382,-240.07701453647013,0.8153347768994684,631,True,False,False,25.706543293319076,0.1273814891438277,-39.98067888577856,0.03656792017722749,0.42636965238661784,0.03658648583471728,0.13028546437180516,0.0,0.005330276675522327,0.03657131269574165,0.0010535812471061945,0.4421553090332805,0.27258320126782887,0.0,0.544126105389267,0.2965517529845238,-0.05053145810961723,0.9477020602218701,0.01088475744463161,0.018355141180118426,2.6007432527008767e-09,0.0012921311836758607,1.0,0.04120443740095087,1.0,0.17115689381933438,0.0,1.0
37,1404684865,187.02731337379674,-394.4407675347229,1.131256161817039,792,True,False,False,60.17760216158024,0.2071945614870616,-45.418980182133595,0.015999551330278722,0.31473712100373685,0.06403220365664351,0.13018235245047896,0.0,7.42912307032384e-05,0.06402063369750977,0.0012171959970146418,0.5088383838383839,0.37626262626262624,0.0,0.5588344606556789,0.23586341127753258,-0.04988391697406769,0.9621212121212122,0.012697942974896426,0.029749447790177772,2.6007432509661532e-09,0.0014283537396679773,1.0,0.039141414141414144,1.0,0.16666666666666666,0.0,1.0
38,132668911,244.20552631318571,-46.7158374500204,0.5668827275264117,374,True,False,False,67.10259929035534,0.20508557944924546,-37.39356823297195,0.09484001126723796,0.4437185874882523,0.0948676619630947,0.1827247948567331,0.0,0.007348537445068359,0.09485683590173721,0.0014331674901768565,0.3877005347593583,0.11497326203208556,0.0,0.5694173962515305,0.2455737568438053,-0.05311652272939682,0.9224598930481284,0.002422384442352707,0.028479195091000716,2.600743251833515e-09,0.0015157292179850592,1.0,0.08021390374331551,1.0,0.12834224598930483,0.0,1.0
39,918262559,211.18219943020364,-129.4950197266948,0.6634744383137983,447,True,False,False,35.04959182954484,0.17667013652493346,-55.263091181283166,0.014557275082091226,0.4536747334820603,0.014942085584410698,0.1472552931263323,0.0,0.0037381171714514494,0.014876460656523705,0.0013988709542900324,0.34675615212527966,0.21029082774049218,0.0,0.5564885032809885,0.2811919206380844,-0.051758941262960434,0.9373601789709173,0.00750039009500411,0.01668637822806351,2.600743251833515e-09,0.0014842828597624097,1.0,0.06263982102908278,1.0,0.08277404921700224,0.0,1.0
40,793198720,6.372927945945378,-537.3723711148675,1.0635705981216272,598,False,True,False,52.635318659746424,0.20047604960731258,-49.59779846246639,0.18823838127303738,0.46337768879725194,0.2117815327358959,0.1634676603720707,0.03539813349889876,0.012012672610580921,0.20755739510059357,-0.04208735376596451,0.1956521739130435,0.0,0.0,0.5355700824898746,0.3552302668988705,-0.034576840698719025,0.931438127090301,0.00605009472311068,0.04004843448840223,0.01393508273022506,0.0017785461507050615,1.0,0.013377926421404682,1.0,0.26588628762541805,1.0,0.0
41,855731955,72.47673301622282,-1130.3897063728607,2.365732878778166,1000,False,False,False,74.3599516984038,0.22918560139862917,-42.23276265841618,0.12655265665427506,0.3340921916913731,0.14405340146191864,0.10662571850149516,0.0031865692357264984,0.013287926092743874,0.14405298233032227,-0.0003474974655546248,0.497,0.0,0.5508100911974907,0.5331857465133071,0.28857075929641723,0.10162018239498138,0.92,0.00115091316935951,0.02418514070580251,0.0024479837207288966,0.0023657328787781663,1.0,0.08,1.0,0.437,1.0,0.0
42,1196246040,147.95387040048087,-525.2012929405284,1.3073503266820208,974,True,False,False,33.14175573648696,0.18224623841237006,-59.98125134287079,0.0010845315975248938,0.3149150283137793,0.001100546503347064,0.11611757056473476,0.0,5.054474058852065e-06,0.0010858535533770919,-0.00017923355335369706,0.5574948665297741,0.45071868583162217,0.0,0.5509636024868886,0.2849382982775569,-0.05111260339617729,0.9661190965092402,0.008463927759104258,0.027318411459485017,3.901114879051315e-09,0.0013422487953614174,1.0,0.027720739219712527,1.0,0.3131416837782341,0.0,1.0
43,987027273,17.5829662215429,-760.7922320587188,1.5167503965605225,1000,False,False,False,33.76989591736127,0.12290281257995113,-29.68142403011932,0.13684416686337741,0.40798899987269305,0.18158060978518772,0.1094982682869005,0.01888621416787803,0.0074255941435694695,0.18156595528125763,0.002306888112798333,0.48,0.0,0.5491773150861263,0.5554266281486488,0.576166865453124,0.09835463017225266,0.978,0.003105983141744342,0.02101202014649175,0.010462143818220597,0.0015167503965605228,0.0,0.0,0.0,0.455,1.0,0.0
44,335812333,173.20483663063507,-224.74948514773294,0.7718686435567365,601,True,False,False,23.44164563692352,0.11418343230310782,-35.64530859623368,0.06174582462997304,0.4416575206220488,0.061773197118432786,0.11269185508734235,0.0,0.0015273094177246094,0.061768341809511185,0.0007744884351268411,0.39933444259567386,0.14309484193011648,0.0,0.5388163791662594,0.20330568850040437,-0.04984680190682411,0.940099833610649,0.012562940993426773,0.010469468230591172,5.201486505401753e-09,0.0012843072272158667,1.0,0.056572379367720464,1.0,0.2612312811980033,0.0,1.0
45,61636833,176.03596271993595,-249.80637586952963,0.8284846771789306,580,True,False,False,21.606307002456802,0.16684951904147313,-63.812571630905396,0.06557013175730787,0.44175230548878086,0.06559759176952176,0.11856649098653026,0.0,6.30378708592616e-05,0.06558790057897568,0.001127538736909628,0.4413793103448276,0.1,0.0,0.5417533488382168,0.3012739636003971,-0.0498245507478714,0.9344827586206896,0.012805025977555529,0.015195104016605478,0.0,0.0014284218572050526,1.0,0.04655172413793104,1.0,0.28448275862068967,0.0,1.0
46,1783168689,23.066163317699104,-1532.585699553969,3.07130372574334,1000,False,False,False,21.39603727839767,0.1722572718646488,-66.7325123114318,0.4618941598316287,0.7428664979110288,0.4934087798941738,0.1724351431650759,0.0655459279166569,0.015665244311094284,0.47370681166648865,-0.13803651928901672,0.0,0.0,0.5953224748373032,0.46227171177222043,0.4791223601438105,0.19064494967460632,0.82,0.027049077006121813,0.04444605320020567,0.0016830423873757695,0.003071303725743339,0.0,0.176,1.0,0.32,1.0,0.0
47,330139630,210.1931075737811,-233.55658816311802,0.8602593914737976,681,True,False,False,26.55669069921807,0.17305729727341956,-61.969826868467116,0.0644872559814469,0.5763668412716305,0.06448754140707358,0.2082829806215483,0.0,0.01260528527200222,0.0644872635602951,0.00018930196529254317,0.2555066079295154,0.12041116005873716,0.0,0.5224209888284361,0.056519729383289814,-0.04965262860059738,0.922173274596182,0.012762548038020115,0.04393708027994194,2.6007432527008767e-09,0.0012632296497412595,1.0,0.06607929515418502,1.0,0.06020558002936858,0.0,1.0
48,655584412,152.15495490612955,-517.2710989825595,1.3050521077773762,845,True,False,False,28.756154233190273,0.12095360058710156,-33.72023607397941,0.05096807404781773,0.3632896879516654,0.05097704138278986,0.10284081458247613,0.0,0.003036594484001398,0.0509769432246685,0.0001000380507321097,0.5822485207100592,0.1514792899408284,0.0,0.526414167732789,0.22162408657371999,-0.049972373992204666,0.9171597633136095,0.011870879312946577,0.01725031113577572,5.20148650366703e-09,0.0015444403642335804,1.0,0.054437869822485205,1.0,0.42011834319526625,0.0,1.0
49,840914785,153.21084766675762,-463.8263252521491,1.1974743458378156,915,True,False,False,42.288662061415266,0.1084367536891481,-13.929511906047457,0.12896495326101454,0.4357481951996968,0.12897429991131462,0.09557729189876717,0.0,0.0014630317455157638,0.12896499037742615,0.0015496111009269953,0.37158469945355194,0.0,0.0,0.5257406884316124,0.15889815187081693,-0.04819900169968605,0.9300546448087431,0.017015986904790073,0.01646385116576539,2.6007432527008767e-09,0.0013087151320631863,1.0,0.04262295081967213,1.0,0.37814207650273224,0.0,0.0
